,DateOfDeparture,Departure,Arrival,WeeksToDeparture,std_wtd,Days_to_departure,DateBooked,route_mean,year,day,n_days,day_mean,week_mean,month_mean,oil_stock_price,oil_stock_volume,AAL_stock_price,AAL_stock_volume,SP_stock_price,SP_stock_volume
1401,2012-11-06,LAX,BOS,12.6086956522,9.83379668858,88.0,2012-08-10,10.695485317513855,2012,6,15650,11.08030191144073,11.170595240758693,10.939109824172244,88.709999,303429.0,12.67,3449100.0,1428.390015,3306970000.0
1402,2012-08-19,DFW,ATL,10.380952381,6.8518332618099995,73.0,2012-06-07,11.554773544068748,2012,19,15571,10.812631154580547,11.065551587916083,11.094082010757203,95.98333466666666,129736.33333333336,10.42,7555000.0,1418.140014666667,2818543333.333333
1403,2012-10-24,ORD,DTW,12.142857142899999,9.139396666549999,85.0,2012-07-31,10.731197057171306,2012,24,15637,11.22214793333977,11.265915207985424,11.243521482329156,85.730003,298160.0,12.37,11283300.0,1408.75,3385970000.0
1404,2012-10-27,SFO,BOS,9.65,6.200806399169999,68.0,2012-08-20,11.099965440200052,2012,27,15640,9.963934488212162,11.265915207985424,11.243521482329156,86.2719988,212417.8,11.972000000000001,5560500.0,1411.9839596000004,3343350000.0
1405,2011-09-21,LAX,IAH,10.913043478299999,8.14590272624,76.0,2011-07-07,10.515096499914817,2011,21,15238,11.22214793333977,11.334901909539196,11.163943762320724,85.91999799999998,298905.0,5.85,9122200.0,1166.76001,4728550000.0
1406,2012-06-11,DEN,ATL,11.3684210526,10.1061616316,80.0,2012-03-23,10.365238592134297,2012,11,15502,11.316519450921993,11.156063758332536,11.240980190844223,82.699997,343211.0,11.36,7708500.0,1308.930054,3537530000.0
1407,2012-12-30,LAX,EWR,15.2592592593,11.8535700322,107.0,2012-09-14,10.598158672237826,2012,30,15704,10.812631154580547,9.832669288766573,10.604161937131613,91.480001,123474.66666666669,13.263333333333335,6091000.0,1418.269978666667,2945113333.333333
1408,2012-04-16,ORD,MSP,7.77777777778,5.69370710992,54.0,2012-02-22,11.611103856380177,2012,16,15446,11.316519450921993,11.265280556839812,11.087010832810972,102.93,284959.0,8.13,7014600.0,1369.569946,3574780000.0
1409,2012-03-01,EWR,ORD,10.5263157895,10.7464124301,74.0,2011-12-18,11.35668269301411,2012,1,15400,11.358502294210167,10.957974283232332,10.946436196374783,108.839996,389838.0,7.41,7718600.0,1374.089966,3919240000.0
1410,2011-12-07,DEN,MSP,8.0,5.65685424949,56.0,2011-10-12,10.456412399866473,2011,7,15315,11.22214793333977,11.077289722291233,10.604161937131613,100.489998,330533.0,5.59,10016700.0,1261.01001,4160540000.0
1411,2012-03-13,ATL,PHL,7.86666666667,7.72626935171,55.0,2012-01-18,11.263704615178002,2012,13,15412,11.08030191144073,11.11947253078815,10.946436196374783,106.709999,282350.0,6.96,5909600.0,1395.949951,4386470000.0
1412,2012-10-18,ATL,PHL,8.947368421050001,6.859492078790001,63.0,2012-08-16,11.263704615178002,2012,18,15631,11.358502294210167,11.39059672860385,11.243521482329156,92.099998,184654.0,11.72,6363500.0,1457.339966,3880030000.0
1413,2012-02-02,SFO,BOS,9.11764705882,7.4404498599,64.0,2011-11-30,11.099965440200052,2012,2,15372,11.358502294210167,10.82938677099014,10.92646600267858,96.360001,331240.0,9.12,9256500.0,1325.540039,4120920000.0
1414,2013-01-09,LAS,JFK,12.16,8.97533657679,85.0,2012-10-16,10.801480383750057,2013,9,15714,11.22214793333977,11.015053950391367,10.834783842972453,93.099998,201385.0,15.13,8493100.0,1461.02002,3674390000.0
1415,2011-10-27,BOS,EWR,9.166666666669999,6.354711082430001,64.0,2011-08-24,10.538474148674158,2011,27,15274,11.358502294210167,11.265915207985424,11.243521482329156,93.959999,327446.0,5.83,9171500.0,1284.589966,6367610000.0
1416,2012-11-01,DFW,LGA,15.2307692308,10.7491681252,107.0,2012-07-17,11.157526802732253,2012,1,15645,11.358502294210167,10.878688529782359,10.939109824172244,87.089996,197179.0,12.55,5001800.0,1427.589966,3929890000.0
1417,2011-09-01,EWR,BOS,11.35,8.330508293080001,79.0,2011-06-14,10.538474148674156,2011,1,15218,11.358502294210167,10.791054695489867,11.163943762320724,88.93,282342.0,5.29,6677100.0,1204.420044,4780410000.0
1418,2011-10-31,SEA,DEN,8.647058823530001,5.9785154561,61.0,2011-08-31,10.410517930757084,2011,31,15278,11.316519450921993,10.878688529782359,11.243521482329156,93.190002,228561.0,5.77,4346100.0,1253.300049,4310210000.0
1419,2012-10-02,SFO,LAS,17.705882352899998,11.9912326856,124.0,2012-05-31,10.769626214381173,2012,2,15615,11.08030191144073,11.2101588870966,11.243521482329156,91.889999,177728.0,10.88,4690000.0,1445.75,3321790000.0
1420,2012-10-21,LGA,ORD,14.2,10.0357979941,99.0,2012-07-14,12.764698391986366,2012,21,15634,10.812631154580547,11.39059672860385,11.243521482329156,89.17000300000001,225029.33333333328,11.77,4387633.333333333,1433.6099443333335,3435870000.0
1421,2013-01-06,LAX,EWR,13.173913043499999,8.75241355759,92.0,2012-10-06,10.598158672237826,2013,6,15711,10.812631154580547,10.3432774396269,10.834783842972453,93.15666666666668,181110.3333333333,14.803333333333333,7836500.0,1463.416667,3344743333.333333
1422,2012-12-10,BOS,LAX,11.4761904762,8.95331808672,80.0,2012-09-21,10.695485317513855,2012,10,15684,11.316519450921993,11.019252156189332,10.604161937131613,85.559998,211603.0,12.78,4620200.0,1418.550049,2999430000.0
1423,2012-04-18,MIA,ATL,11.909090909100001,9.53644183874,83.0,2012-01-26,10.567745542102283,2012,18,15448,11.22214793333977,11.265280556839812,11.087010832810972,102.669998,195812.0,8.2,4646400.0,1385.140015,3463140000.0
1424,2012-02-18,ORD,ATL,10.5882352941,10.4824783778,74.0,2011-12-06,11.300291087291518,2012,18,15388,9.963934488212162,10.900269531282103,10.92646600267858,103.8899975,179934.0,8.6475,7321575.0,1361.4749752500004,3737030000.0
1425,2012-08-23,BOS,EWR,12.666666666700001,10.955972496,89.0,2012-05-26,10.538474148674158,2012,23,15575,11.358502294210167,11.083618439925203,11.094082010757203,96.269997,225156.0,11.04,6695000.0,1402.079956,3008240000.0
1426,2012-10-13,SFO,LAX,16.6206896552,12.4166184524,116.0,2012-06-19,12.447482258556876,2012,13,15626,9.963934488212162,11.347075783287751,11.243521482329156,91.85666666666668,221980.0,11.38,3605133.333333334,1432.436645666667,3251103333.333333
1427,2012-02-24,LGA,DFW,6.5625,4.66145542365,46.0,2012-01-09,11.157526802732255,2012,24,15394,11.22139005929782,10.950214127109582,10.92646600267858,109.769997,267713.0,6.99,8365000.0,1365.73999,3505360000.0
1428,2012-12-14,LAX,DEN,12.75,10.899740722899999,89.0,2012-09-16,11.049831201351187,2012,14,15688,11.22139005929782,11.019252156189332,10.604161937131613,86.730003,218265.0,12.83,4226800.0,1413.579956,3210170000.0
1429,2012-03-27,LAS,ORD,14.0740740741,9.69903217188,99.0,2011-12-19,10.678535550960103,2012,27,15426,11.08030191144073,11.075628784858011,10.946436196374783,107.330002,209036.0,7.56,4731600.0,1412.52002,3513640000.0
1430,2013-03-04,PHL,ORD,8.769230769229999,8.5357468542,61.0,2013-01-02,11.179789926104196,2013,4,15768,11.316519450921993,10.798397162846332,10.946436196374783,90.120003,231108.0,13.9,8174800.0,1525.199951,3414430000.0
1431,2012-10-29,MSP,ORD,12.380952380999998,11.124190714300001,87.0,2012-08-03,11.611103856380172,2012,29,15642,11.316519450921993,10.878688529782359,11.243521482329156,86.25599840000001,212497.4,12.075999999999999,5352500.0,1412.0719968,3460230000.0
1432,2011-12-21,LAX,DFW,16.8235294118,11.738232245799999,118.0,2011-08-25,11.548423678128142,2011,21,15329,11.22214793333977,10.464456661769288,10.604161937131613,98.669998,219505.0,5.77,8144900.0,1243.719971,2959020000.0
1433,2011-09-17,ATL,MSP,11.0454545455,7.45447946333,77.0,2011-07-02,10.585135004760664,2011,17,15234,9.963934488212162,11.28225526213691,11.163943762320724,87.206665,184715.0,5.873333333333332,4440733.333333333,1212.036662,4917323333.333333
1434,2012-09-06,BOS,LAX,11.7727272727,8.9757971827,82.0,2012-06-16,10.695485317513855,2012,6,15589,11.358502294210167,11.049449450925882,11.163943762320724,95.529999,327082.0,11.42,9613800.0,1432.119995,3952870000.0
1435,2012-07-12,DEN,PHX,8.833333333330001,6.0415229867999996,62.0,2012-05-11,10.78956729812696,2012,12,15533,11.358502294210167,11.11761174600949,10.985364033491773,86.08000200000002,240725.0,13.97,8067800.0,1334.76001,3654440000.0
1436,2012-12-10,LAS,ORD,13.8,10.9962114688,97.0,2012-09-04,10.678535550960103,2012,10,15684,11.316519450921993,11.019252156189332,10.604161937131613,85.559998,211603.0,12.78,4620200.0,1418.550049,2999430000.0
1437,2012-03-31,LAX,EWR,13.8,10.8320512062,97.0,2011-12-25,10.598158672237826,2012,31,15430,9.963934488212162,11.075628784858011,10.946436196374783,103.75666566666666,255469.0,7.55,6944500.0,1411.993327,3641930000.0
1438,2013-01-10,MSP,ORD,9.6875,9.76878532197,68.0,2012-11-03,11.611103856380172,2013,10,15715,11.358502294210167,11.015053950391367,10.834783842972453,93.82,279295.0,15.14,5248800.0,1472.119995,4081840000.0
1439,2011-10-30,LAS,SFO,12.24,7.7420927403399995,86.0,2011-08-05,10.769626214381173,2011,30,15277,10.812631154580547,11.265915207985424,11.243521482329156,93.23333466666666,244627.33333333328,5.826666666666666,4439466.666666667,1263.896688,4385703333.333333
1440,2012-06-20,DFW,LAX,12.347826087,9.4657694095,86.0,2012-03-26,11.548423678128142,2012,20,15511,11.22214793333977,11.301741305265612,11.240980190844223,81.800003,413790.0,13.03,8589200.0,1355.689941,3695700000.0
1441,2012-03-19,ATL,DTW,8.75,6.63827286775,61.0,2012-01-18,10.414952565561904,2012,19,15418,11.316519450921993,11.156500327928116,10.946436196374783,108.089996,110353.0,7.19,4288800.0,1409.75,3932570000.0
1442,2011-09-13,ORD,BOS,12.0454545455,8.58834909978,84.0,2011-06-21,11.650026639170001,2011,13,15230,11.08030191144073,11.28225526213691,11.163943762320724,90.209999,364262.0,5.64,24655700.0,1172.869995,4681370000.0
1443,2011-12-26,LAX,ATL,14.2857142857,9.61810462139,100.0,2011-09-17,11.28842519213148,2011,26,15334,11.316519450921993,9.832669288766573,10.604161937131613,100.92499699999999,116996.0,5.455,4224275.0,1265.4050295,2156400000.0
1444,2012-09-26,LAS,ORD,17.09375,11.9821355601,120.0,2012-05-29,10.678535550960103,2012,26,15609,11.22214793333977,11.254785605103002,11.163943762320724,89.980003,272057.0,10.5,4038400.0,1433.319946,3565380000.0
1445,2012-09-23,MIA,LGA,15.296296296300001,11.224337619000002,107.0,2012-06-08,10.972960051713835,2012,23,15606,10.812631154580547,11.334901909539196,11.163943762320724,92.24999966666668,185888.66666666663,10.563333333333333,5655433.333333332,1457.9766846666666,3617236666.666667
1446,2012-07-04,LAX,BOS,9.444444444439998,6.87041588109,66.0,2012-04-29,10.695485317513855,2012,4,15525,11.22214793333977,10.32594916757868,10.985364033491773,86.063334,345445.33333333326,13.34,8439400.0,1370.799988,2578955000.0
1447,2012-10-23,JFK,MIA,16.3548387097,12.3032472329,114.0,2012-07-01,10.363358350662882,2012,23,15636,11.08030191144073,11.265915207985424,11.243521482329156,86.66999799999998,309492.0,12.09,7749700.0,1413.109985,3587670000.0
1448,2012-09-01,ORD,SEA,16.866666666700002,12.3671794051,118.0,2012-05-06,10.503372503792876,2012,1,15584,9.963934488212162,10.791054695489867,11.163943762320724,96.1775015,250834.0,10.6075,5864575.0,1406.16995225,3003765000.0
1449,2012-11-23,EWR,BOS,10.9,7.758865896510001,76.0,2012-09-08,10.538474148674156,2012,23,15667,11.22139005929782,10.183349832740886,10.939109824172244,87.5239974,195225.2,12.5,1464800.0,1409.150024,1504960000.0
1450,2012-02-02,ORD,DEN,10.9,8.61394218694,76.0,2011-11-18,10.737025430423813,2012,2,15372,11.358502294210167,10.82938677099014,10.92646600267858,96.360001,331240.0,9.12,9256500.0,1325.540039,4120920000.0
1451,2012-07-09,ORD,SEA,15.0,10.3475324871,105.0,2012-03-26,10.503372503792876,2012,9,15530,11.316519450921993,11.11761174600949,10.985364033491773,85.989998,256901.0,13.49,7933800.0,1352.459961,2904860000.0
1452,2011-12-17,EWR,MCO,15.6551724138,10.948828580699999,110.0,2011-08-29,10.675846252417372,2011,17,15325,9.963934488212162,11.019252156189332,10.604161937131613,93.646665,175449.66666666663,6.0633333333333335,12797733.333333336,1214.8900146666667,4783806666.666667
1453,2011-09-28,LGA,MIA,11.5454545455,7.7381385280199995,81.0,2011-07-09,10.972960051713835,2011,28,15245,11.22214793333977,11.254785605103002,11.163943762320724,81.209999,282850.0,6.12,6625300.0,1151.060059,4787920000.0
1454,2011-12-16,DTW,ATL,7.07142857143,5.19562368677,50.0,2011-10-27,10.414952565561904,2011,16,15324,11.22139005929782,11.019252156189332,10.604161937131613,93.529999,205893.0,6.18,16331800.0,1219.660034,5345800000.0
1455,2013-01-08,ORD,LAX,15.851851851900001,12.290408091400002,111.0,2012-09-19,12.008992031240435,2013,8,15713,11.08030191144073,11.015053950391367,10.834783842972453,93.150002,195867.0,15.16,8034400.0,1457.150024,3601600000.0
1456,2012-06-10,DEN,ORD,10.05,6.893742395139999,70.0,2012-04-01,10.737025430423813,2012,10,15501,10.812631154580547,11.323585390443986,11.240980190844223,83.166664,330354.33333333326,11.623333333333333,8426933.333333334,1314.506714,3524083333.333333
1457,2012-10-23,BOS,LAX,11.2727272727,9.4374220561,79.0,2012-08-05,10.695485317513855,2012,23,15636,11.08030191144073,11.265915207985424,11.243521482329156,86.66999799999998,309492.0,12.09,7749700.0,1413.109985,3587670000.0
1458,2013-02-23,LAS,DEN,9.95,6.715849282030001,70.0,2012-12-15,10.451325875925932,2013,23,15759,9.963934488212162,10.950214127109582,10.92646600267858,93.12333166666667,208678.3333333333,13.386666666666667,6443066.666666668,1506.349976,3616563333.3333335
1459,2011-09-24,MIA,LGA,9.555555555560002,7.01445752565,67.0,2011-07-19,10.972960051713835,2011,24,15241,9.963934488212162,11.334901909539196,11.163943762320724,79.979998,393603.0,6.23,8022066.666666668,1145.2700196666667,5347563333.333333
1460,2011-12-10,BOS,EWR,8.75,7.77603155,61.0,2011-10-10,10.538474148674158,2011,10,15318,9.963934488212162,11.077289722291233,10.604161937131613,98.86333499999999,305560.0,5.623333333333332,6222733.333333332,1248.949951,3753930000.0
1461,2012-05-17,JFK,MCO,12.8148148148,9.04279159176,90.0,2012-02-17,10.394299222373727,2012,17,15477,11.358502294210167,11.359680195737026,11.218334523700626,92.559998,280073.0,10.19,15646000.0,1304.859985,4664280000.0
1462,2012-09-24,JFK,SFO,18.3783783784,11.5237709669,129.0,2012-05-18,12.18794616982222,2012,24,15607,11.316519450921993,11.254785605103002,11.163943762320724,91.93,188315.0,10.51,5220900.0,1456.890015,3008920000.0
1463,2012-11-17,ORD,ATL,9.666666666669999,8.75595035771,68.0,2012-09-10,11.300291087291518,2012,17,15661,9.963934488212162,11.160028368982363,10.939109824172244,87.53999833333332,263165.33333333326,11.863333333333333,4866333.333333333,1368.8833416666666,3822206666.6666665
1464,2012-01-29,PHL,ATL,8.76470588235,6.72243828314,61.0,2011-11-29,11.263704615178002,2012,29,15368,10.812631154580547,10.81796674591105,10.834783842972453,99.03999866666666,228371.33333333328,8.406666666666666,11907666.666666664,1314.1166586666666,3775133333.3333335
1465,2012-04-25,DFW,SFO,14.695652173900001,12.2304938673,103.0,2012-01-13,10.861924746306206,2012,25,15455,11.22214793333977,11.1834479631972,11.087010832810972,104.120003,276652.0,9.6,14248900.0,1390.689941,3998430000.0
1466,2013-01-28,MSP,DEN,9.36842105263,8.66801608928,66.0,2012-11-23,10.45641239986647,2013,28,15733,11.316519450921993,10.82938677099014,10.834783842972453,96.440002,167186.0,15.03,6544500.0,1500.180054,3388540000.0
1467,2012-10-04,JFK,LAX,19.7692307692,12.505707199100002,138.0,2012-05-19,13.011296273384216,2012,4,15617,11.358502294210167,11.2101588870966,11.243521482329156,91.709999,291389.0,11.67,6893400.0,1461.400024,3615860000.0
1468,2012-06-01,LAS,LAX,15.064516129000001,10.582802035599999,105.0,2012-02-17,11.431460433848352,2012,1,15492,11.22139005929782,11.176222933263793,11.240980190844223,83.230003,407579.0,12.64,11998500.0,1278.040039,4669350000.0
1469,2012-12-19,DFW,BOS,8.066666666669999,6.25033332444,56.0,2012-10-24,10.296316064145405,2012,19,15693,11.22214793333977,10.464456661769288,10.604161937131613,89.510002,233083.0,13.48,9147700.0,1435.810059,3869800000.0
1470,2012-09-08,LAX,SEA,12.0,8.83176086633,84.0,2012-06-16,11.076071892066686,2012,8,15591,9.963934488212162,11.049449450925882,11.163943762320724,96.459999,269349.33333333326,12.093333333333335,8961533.333333334,1434.973348,3552970000.0
1471,2011-10-05,LAX,SFO,13.142857142899999,9.10723882095,92.0,2011-07-05,12.447482258556876,2011,5,15252,11.22214793333977,11.2101588870966,11.243521482329156,79.68,336067.0,5.17,7358100.0,1144.030029,2510620000.0
1472,2012-03-18,CLT,LGA,7.92857142857,7.0105885379399995,55.0,2012-01-23,10.773446264218553,2012,18,15417,10.812631154580547,11.11947253078815,10.946436196374783,107.74666333333332,137899.33333333337,7.176666666666668,5160633.333333333,1407.890014666667,4343030000.0
1473,2012-06-15,IAH,LAX,12.44,8.36699866539,87.0,2012-03-20,10.515096499914817,2012,15,15506,11.22139005929782,11.156063758332536,11.240980190844223,84.029999,216554.0,12.03,7497600.0,1342.839966,4401570000.0
1474,2012-11-22,LGA,ORD,8.555555555560002,5.43650214343,60.0,2012-09-23,12.764698391986366,2012,22,15666,11.358502294210167,10.183349832740886,10.939109824172244,87.45199720000002,208102.6,12.485,2303000.0,1400.0900265,2086025000.0
1475,2011-09-21,LAS,JFK,13.5714285714,8.34633905742,95.0,2011-06-18,10.801480383750057,2011,21,15238,11.22214793333977,11.334901909539196,11.163943762320724,85.91999799999998,298905.0,5.85,9122200.0,1166.76001,4728550000.0
1476,2011-11-28,ORD,SFO,12.0454545455,9.9114040749,84.0,2011-09-05,11.719064740843187,2011,28,15306,11.316519450921993,11.006154272408493,10.939109824172244,98.209999,311735.0,4.27,4311400.0,1192.550049,3920750000.0
1477,2011-11-14,JFK,LAS,13.458333333299999,10.7662078693,94.0,2011-08-12,10.801480383750052,2011,14,15292,11.316519450921993,11.160028368982363,10.939109824172244,98.139999,351523.0,4.98,4837900.0,1251.780029,3219680000.0
1478,2012-11-16,CLT,ATL,10.3529411765,8.24576540164,72.0,2012-09-05,10.31308568734471,2012,16,15660,11.22139005929782,11.160028368982363,10.939109824172244,86.66999799999998,271209.0,11.76,5440000.0,1359.880005,4045910000.0
1479,2011-12-12,ORD,SFO,12.0454545455,9.37817767214,84.0,2011-09-19,11.719064740843187,2011,12,15320,11.316519450921993,11.019252156189332,10.604161937131613,97.769997,279146.0,5.63,6370200.0,1236.469971,3600570000.0
1480,2011-11-20,PHL,ORD,8.647058823530001,6.2343922766199995,61.0,2011-09-20,11.179789926104196,2011,20,15298,10.812631154580547,11.160028368982363,10.939109824172244,97.08333333333331,299948.66666666674,4.306666666666667,5229766.666666667,1200.5366613333333,3975916666.6666665
1481,2012-12-25,EWR,ORD,8.70588235294,6.43976616309,61.0,2012-10-25,11.35668269301411,2012,25,15699,11.08030191144073,9.832669288766573,10.604161937131613,90.5160032,149353.4,13.28,1568600.0,1423.244995,1766995000.0
1482,2012-04-03,DTW,ATL,9.52631578947,6.41498610939,67.0,2012-01-27,10.414952565561904,2012,3,15433,11.08030191144073,10.722627051315062,11.087010832810972,104.010002,245541.0,7.74,6951000.0,1413.380005,3822090000.0
1483,2012-08-30,JFK,MCO,14.8666666667,9.31714523888,104.0,2012-05-18,10.394299222373727,2012,30,15582,11.358502294210167,10.791054695489867,11.094082010757203,94.620003,192455.0,10.4,5385700.0,1399.47998,2530280000.0
