,DateOfDeparture,Departure,Arrival,WeeksToDeparture,std_wtd,Days_to_departure,DateBooked,route_mean,year,day,n_days,day_nb_mean,day_mean,week_mean,month_mean,oil_stock_price,oil_stock_volume,AAL_stock_price,AAL_stock_volume,SP_stock_price,SP_stock_volume
2209,2013-01-21,PHL,DFW,8.6875,7.427146154480001,61.0,2012-11-21,10.201987103765553,2013,21,15726,10.3816,11.316519450921993,10.81796674591105,10.834783842972453,96.069998,206930.5,14.7475,6214875.0,1490.91503925,3627147500.0
2210,2012-11-18,LAX,SFO,13.642857142899999,10.1405467225,96.0,2012-08-14,12.447482258556876,2012,18,15662,11.0181,10.812631154580547,11.160028368982363,10.939109824172244,88.40999866666668,255121.66666666663,11.966666666666667,4292666.666666667,1377.886678333333,3598503333.333333
2211,2012-06-10,ATL,DTW,7.76470588235,6.16977928864,54.0,2012-04-17,10.414952565561904,2012,10,15501,11.3232,10.812631154580547,11.323585390443986,11.240980190844223,83.166664,330354.33333333326,11.623333333333333,8426933.333333334,1314.506714,3524083333.333333
2212,2011-09-05,ORD,LGA,13.1111111111,8.1161440889,92.0,2011-06-05,12.764698391986366,2011,5,15222,10.9691,11.316519450921993,11.049449450925882,11.163943762320724,86.12749699999999,313945.5,5.085,5221325.0,1167.42248525,4928420000.0
2213,2012-01-07,MIA,JFK,19.45,12.9831251423,136.0,2011-08-24,10.363358350662882,2012,7,15346,10.4621,9.963934488212162,10.3432774396269,10.834783842972453,101.47666466666666,297594.0,5.64,8225300.0,1278.7733563333334,3561753333.333333
2214,2012-01-11,DEN,MSP,9.0,6.745368781619999,63.0,2011-11-09,10.456412399866473,2012,11,15350,11.1379,11.22214793333977,11.015053950391367,10.834783842972453,100.870003,311641.0,5.91,6434400.0,1292.47998,3968120000.0
2215,2013-01-01,BOS,ORD,9.7,6.25846794772,68.0,2012-10-25,11.650026639170001,2013,1,15706,9.606,11.08030191144073,10.3432774396269,10.834783842972453,92.4700015,161695.0,13.74,6833800.0,1444.3049925,3703465000.0
2216,2013-01-28,SFO,LAX,18.71875,13.707154654000002,131.0,2012-09-19,12.447482258556876,2013,28,15733,10.4823,11.316519450921993,10.82938677099014,10.834783842972453,96.440002,167186.0,15.03,6544500.0,1500.180054,3388540000.0
2217,2011-09-03,PHL,MCO,13.153846153800002,8.326787172460001,92.0,2011-06-03,10.479094864194792,2011,3,15220,10.3206,9.963934488212162,10.791054695489867,11.163943762320724,86.342497,309504.5,5.175,5138775.0,1171.78747575,4577300000.0
2218,2011-09-28,BOS,PHL,8.5,5.33853912602,60.0,2011-07-30,10.542159559803489,2011,28,15245,11.208,11.22214793333977,11.254785605103002,11.163943762320724,81.209999,282850.0,6.12,6625300.0,1151.060059,4787920000.0
2219,2011-12-30,LAX,LAS,16.6470588235,11.622554752100001,117.0,2011-09-04,11.43146043384835,2011,30,15338,9.9923,11.22139005929782,9.832669288766573,10.604161937131613,98.830002,154064.0,5.07,5496300.0,1257.599976,2271850000.0
2220,2011-09-11,MCO,EWR,12.56,8.17047530237,88.0,2011-06-15,10.675846252417372,2011,11,15228,11.1719,10.812631154580547,11.049449450925882,11.163943762320724,87.873334,353126.0,4.906666666666666,7788500.0,1159.5900066666666,4974490000.0
2221,2012-03-02,ATL,SFO,6.92857142857,4.7952586473,48.0,2012-01-14,10.46238205602205,2012,2,15401,10.1307,11.22139005929782,10.957974283232332,10.946436196374783,106.699997,299664.0,7.63,7752700.0,1369.630005,3283490000.0
2222,2012-11-18,ATL,LAX,14.3846153846,11.2643754308,101.0,2012-08-09,11.288425192131484,2012,18,15662,11.0181,10.812631154580547,11.160028368982363,10.939109824172244,88.40999866666668,255121.66666666663,11.966666666666667,4292666.666666667,1377.886678333333,3598503333.333333
2223,2011-12-13,ORD,ATL,9.444444444439998,9.33823400751,66.0,2011-10-08,11.300291087291518,2011,13,15321,11.2784,11.08030191144073,11.019252156189332,10.604161937131613,100.139999,380754.0,5.19,8482100.0,1225.72998,4121570000.0
2224,2012-12-10,DEN,DFW,8.76470588235,6.95996957397,61.0,2012-10-10,11.035014235874439,2012,10,15684,10.8948,11.316519450921993,11.019252156189332,10.604161937131613,85.559998,211603.0,12.78,4620200.0,1418.550049,2999430000.0
2225,2012-08-30,JFK,LAX,16.1818181818,11.541919645,113.0,2012-05-09,13.011296273384216,2012,30,15582,11.2852,11.358502294210167,10.791054695489867,11.094082010757203,94.620003,192455.0,10.4,5385700.0,1399.47998,2530280000.0
2226,2012-05-30,SFO,LAS,12.375,8.427762094,87.0,2012-03-04,10.769626214381173,2012,30,15490,11.2422,11.22214793333977,11.176222933263793,11.218334523700626,87.82,297197.0,12.69,8895400.0,1313.319946,3534290000.0
2227,2012-04-29,IAH,LAX,12.782608695699999,9.74192682891,89.0,2012-01-31,10.515096499914817,2012,29,15459,10.9652,10.812631154580547,11.1834479631972,11.087010832810972,104.890002,201670.0,10.276666666666667,9501766.666666666,1399.7266843333334,3597950000.0
2228,2012-11-19,DEN,MSP,7.533333333330001,5.26262653959,53.0,2012-09-27,10.456412399866473,2012,19,15663,10.2874,11.316519450921993,10.183349832740886,10.939109824172244,89.279999,247078.0,12.07,3719000.0,1386.890015,3374800000.0
2229,2011-12-09,ORD,DTW,9.5,8.39841254841,66.0,2011-10-04,10.731197057171306,2011,9,15317,11.0963,11.22139005929782,11.077289722291233,10.604161937131613,99.410004,318767.0,5.62,6149000.0,1255.189941,3830610000.0
2230,2012-04-06,LGA,CLT,8.29411764706,5.59871308742,58.0,2012-02-08,10.773446264218554,2012,6,15436,10.9036,11.22139005929782,10.722627051315062,11.087010832810972,103.09749825,233658.25,7.7725,4754525.0,1394.10995475,3345050000.0
2231,2011-12-21,ORD,PHX,10.6363636364,8.56096041867,74.0,2011-10-08,10.420333156365,2011,21,15329,10.8288,11.22214793333977,10.464456661769288,10.604161937131613,98.669998,219505.0,5.77,8144900.0,1243.719971,2959020000.0
2232,2012-09-28,PHX,DEN,10.0,8.60232526704,70.0,2012-07-20,10.78956729812696,2012,28,15611,11.208,11.22139005929782,11.254785605103002,11.163943762320724,92.190002,210195.0,10.46,4404600.0,1440.670044,3509230000.0
2233,2012-05-11,DTW,ORD,7.5625,4.87125924856,53.0,2012-03-19,10.731197057171306,2012,11,15471,11.7834,11.22139005929782,11.132080604101953,11.218334523700626,96.129997,260539.0,11.32,8392100.0,1353.390015,3869070000.0
2234,2012-09-18,LAX,IAH,12.409090909100001,9.58997041015,87.0,2012-06-23,10.515096499914817,2012,18,15601,11.4615,11.08030191144073,11.334901909539196,11.163943762320724,95.290001,196211.0,10.31,6980600.0,1459.319946,3377390000.0
2235,2012-09-17,BOS,LGA,6.92857142857,7.436544748889999,48.0,2012-07-31,11.168998167620973,2012,17,15600,10.9956,11.316519450921993,11.334901909539196,11.163943762320724,96.620003,308274.0,10.56,10504800.0,1461.189941,3482430000.0
2236,2013-02-27,DFW,BOS,8.2,6.31551377844,57.0,2013-01-01,10.296316064145405,2013,27,15763,11.4902,11.22214793333977,10.957974283232332,10.92646600267858,92.760002,201512.0,13.41,7390500.0,1515.98999,3551850000.0
2237,2012-01-05,EWR,ATL,12.8,10.5514611942,90.0,2011-10-07,10.729148967478128,2012,5,15344,10.2142,11.358502294210167,10.3432774396269,10.834783842972453,101.809998,295615.0,5.47,8216100.0,1281.060059,4315950000.0
2238,2012-05-06,SEA,SFO,12.6,11.9357931406,88.0,2012-02-08,11.150830682408078,2012,6,15466,11.2132,10.812631154580547,11.292406234578175,11.218334523700626,98.123334,348002.66666666674,10.966666666666667,7072266.666666668,1369.4199626666666,3697973333.3333335
2239,2012-05-24,DTW,LGA,9.736842105260001,7.10119008229,68.0,2012-03-17,10.590408816825693,2012,24,15484,11.8922,11.358502294210167,11.091591872232252,11.218334523700626,90.660004,231521.0,12.16,17085400.0,1320.680054,3937670000.0
2240,2012-08-02,EWR,SFO,12.4782608696,9.79271327067,87.0,2012-05-07,10.666464809115547,2012,2,15554,11.4903,11.358502294210167,11.040663264060587,11.094082010757203,87.129997,302698.0,10.68,6665600.0,1365.0,4193740000.0
2241,2012-04-24,EWR,SFO,14.0,12.6419216031,98.0,2012-01-17,10.666464809115547,2012,24,15454,11.0784,11.08030191144073,11.1834479631972,11.087010832810972,103.550003,196136.0,9.31,9734800.0,1371.969971,3617100000.0
2242,2012-12-05,SFO,LAS,14.846153846199998,12.8084106983,104.0,2012-08-23,10.769626214381173,2012,5,15679,11.6051,11.22214793333977,11.077289722291233,10.604161937131613,87.879997,220850.0,12.11,6484300.0,1409.280029,4253920000.0
2243,2012-06-28,LGA,MIA,14.137931034500001,8.7779111489,99.0,2012-03-21,10.972960051713835,2012,28,15519,11.5968,11.358502294210167,11.222057961200905,11.240980190844223,77.690002,310148.0,13.4,9192300.0,1329.040039,3969370000.0
2244,2013-01-10,DFW,LGA,11.0952380952,9.64834059258,78.0,2012-10-24,11.157526802732253,2013,10,15715,11.3008,11.358502294210167,11.015053950391367,10.834783842972453,93.82,279295.0,15.14,5248800.0,1472.119995,4081840000.0
2245,2012-01-10,SEA,ORD,9.85,6.49919023296,69.0,2011-11-02,10.503372503792876,2012,10,15349,11.3008,11.08030191144073,11.015053950391367,10.834783842972453,102.239998,291273.0,5.72,6086500.0,1292.079956,4221960000.0
2246,2012-08-25,CLT,ATL,11.2631578947,9.230638025760001,79.0,2012-06-07,10.31308568734471,2012,25,15577,9.8027,9.963934488212162,11.083618439925203,11.094082010757203,95.923335,213102.0,11.086666666666664,5050566.666666667,1410.899983666667,2556693333.333333
2247,2013-01-30,ORD,PHL,7.214285714289999,5.88581830699,51.0,2012-12-10,11.179789926104196,2013,30,15735,11.2988,11.22214793333977,10.82938677099014,10.834783842972453,97.940002,211277.0,14.3,4873200.0,1501.959961,3726810000.0
2248,2011-11-02,BOS,PHL,7.0,4.472135955,49.0,2011-09-14,10.542159559803489,2011,2,15280,10.9468,11.22214793333977,10.878688529782359,10.939109824172244,92.510002,265626.0,5.28,7873300.0,1237.900024,4110530000.0
2249,2012-07-02,JFK,SFO,17.138888888900002,11.3946172199,120.0,2012-03-04,12.18794616982222,2012,2,15523,10.6137,11.316519450921993,10.32594916757868,10.985364033491773,83.75,299104.0,13.55,10702300.0,1365.51001,3301650000.0
2250,2012-01-21,SFO,ATL,9.176470588239999,8.66195196042,64.0,2011-11-18,10.46238205602205,2012,21,15360,10.3816,9.963934488212162,10.92668554075603,10.834783842972453,98.83333333333331,282977.33333333326,6.333333333333332,8045766.666666668,1315.58667,3865383333.3333335
2251,2012-01-22,DFW,LAX,14.9310344828,11.154534742400001,105.0,2011-10-09,11.548423678128142,2012,22,15361,11.0078,10.812631154580547,10.92668554075603,10.834783842972453,99.20666766666668,260968.66666666663,6.296666666666668,6273033.333333334,1315.793335,3818146666.6666665
2252,2011-09-14,MSP,ATL,10.25,7.2320558335100005,72.0,2011-07-04,10.585135004760662,2011,14,15231,11.5092,11.22214793333977,11.28225526213691,11.163943762320724,88.910004,330978.0,5.74,11585200.0,1188.680054,4986740000.0
2253,2012-04-03,SEA,LAX,9.736842105260001,7.10119008229,68.0,2012-01-26,11.076071892066686,2012,3,15433,10.8428,11.08030191144073,10.722627051315062,11.087010832810972,104.010002,245541.0,7.74,6951000.0,1413.380005,3822090000.0
2254,2011-11-16,ORD,LAX,13.7692307692,9.38640588216,96.0,2011-08-12,12.008992031240435,2011,16,15294,11.5028,11.22214793333977,11.160028368982363,10.939109824172244,102.589996,379612.0,4.5,6801000.0,1236.910034,4085010000.0
2255,2011-10-12,LGA,ATL,8.38888888889,6.92088815185,59.0,2011-08-14,12.079662364900178,2011,12,15259,11.574000000000002,11.22214793333977,11.347075783287751,11.243521482329156,85.57,294230.0,6.23,9014300.0,1207.25,5355360000.0
2256,2012-05-06,BOS,LAX,9.36842105263,6.29118012526,66.0,2012-03-01,10.695485317513855,2012,6,15466,11.2132,10.812631154580547,11.292406234578175,11.218334523700626,98.123334,348002.66666666674,10.966666666666667,7072266.666666668,1369.4199626666666,3697973333.3333335
2257,2012-10-14,ATL,EWR,9.11111111111,8.817688698689999,64.0,2012-08-11,10.729148967478128,2012,14,15627,11.5343,10.812631154580547,11.347075783287751,11.243521482329156,91.85333233333333,245498.0,11.4,3669966.666666666,1436.283325333333,3367456666.6666665
2258,2012-07-28,LAX,ORD,15.9,11.6333349801,111.0,2012-04-08,12.008992031240435,2012,28,15549,10.4293,9.963934488212162,11.178833477337754,10.985364033491773,90.01333100000002,203973.0,11.33,5347833.333333333,1385.7466636666666,4003360000.0
2259,2012-01-29,LAX,JFK,14.333333333299999,10.229549264800001,100.0,2011-10-21,13.011296273384213,2012,29,15368,10.8056,10.812631154580547,10.81796674591105,10.834783842972453,99.03999866666666,228371.33333333328,8.406666666666666,11907666.666666664,1314.1166586666666,3775133333.3333335
2260,2012-01-23,DEN,SEA,7.266666666669999,4.891197146280001,51.0,2011-12-03,10.410517930757084,2012,23,15362,11.1307,11.316519450921993,10.81796674591105,10.834783842972453,99.580002,238960.0,6.26,4500300.0,1316.0,3770910000.0
2261,2013-02-11,BOS,ATL,9.176470588239999,9.409006948910001,64.0,2012-12-09,10.916253991574973,2013,11,15747,10.8803,11.316519450921993,10.900269531282103,10.92646600267858,97.029999,283956.0,14.46,8882000.0,1517.01001,2684100000.0
2262,2013-01-29,LGA,ORD,6.5625,4.66145542365,46.0,2012-12-14,12.764698391986366,2013,29,15734,10.8056,11.08030191144073,10.82938677099014,10.834783842972453,97.57,252931.0,14.42,10258600.0,1507.839966,3949640000.0
2263,2011-10-31,PHX,ORD,9.36842105263,6.31761669475,66.0,2011-08-26,10.420333156365,2011,31,15278,10.8567,11.316519450921993,10.878688529782359,11.243521482329156,93.190002,228561.0,5.77,4346100.0,1253.300049,4310210000.0
2264,2012-03-14,LAS,ORD,11.0,7.635443667530001,77.0,2011-12-28,10.678535550960103,2012,14,15413,10.9618,11.22214793333977,11.11947253078815,10.946436196374783,105.43,283510.0,7.09,6384900.0,1394.280029,4502280000.0
2265,2012-01-06,BOS,SFO,11.5,10.0236562297,80.0,2011-10-18,11.099965440200057,2012,6,15345,10.6799,11.22139005929782,10.3432774396269,10.834783842972453,101.559998,290458.0,5.6,8323000.0,1277.810059,3656830000.0
2266,2013-02-25,ORD,LAX,10.7368421053,8.15026997006,75.0,2012-12-12,12.008992031240435,2013,25,15761,10.5113,11.316519450921993,10.957974283232332,10.92646600267858,93.110001,217519.0,13.02,7186400.0,1487.849976,4011050000.0
2267,2011-10-18,SEA,LAX,9.3,7.12371872136,65.0,2011-08-14,11.076071892066686,2011,18,15265,11.4139,11.08030191144073,11.39059672860385,11.243521482329156,88.339996,203765.0,6.02,4921100.0,1225.380005,4840170000.0
2268,2012-03-31,MIA,JFK,15.59375,10.8801665517,109.0,2011-12-13,10.363358350662882,2012,31,15430,9.996,9.963934488212162,11.075628784858011,10.946436196374783,103.75666566666666,255469.0,7.55,6944500.0,1411.993327,3641930000.0
2269,2012-01-01,IAH,ORD,14.407407407400001,10.2965986141,101.0,2011-09-22,10.714472079157837,2012,1,15340,9.606,10.812631154580547,9.832669288766573,10.834783842972453,100.8950005,214772.5,5.0950000000000015,5801100.0,1267.3300175000002,3107780000.0
2270,2011-09-27,CLT,ATL,8.0,6.5246784266699995,56.0,2011-08-02,10.31308568734471,2011,27,15244,11.5563,11.08030191144073,11.254785605103002,11.163943762320724,84.449997,313568.0,6.11,7917800.0,1175.380005,5548130000.0
2271,2012-01-13,MCO,PHL,14.24,11.2778544059,100.0,2011-10-05,10.479094864194792,2012,13,15352,11.1505,11.22139005929782,11.015053950391367,10.834783842972453,98.699997,335624.0,5.97,6242000.0,1289.089966,3692370000.0
2272,2011-12-27,SFO,BOS,10.347826087,7.208635576689999,72.0,2011-10-16,11.099965440200052,2011,27,15335,10.2208,11.08030191144073,9.832669288766573,10.604161937131613,101.339996,124238.0,5.4,3968800.0,1265.430054,2130590000.0
2273,2011-11-25,MIA,LGA,13.36,9.5954850494,94.0,2011-08-23,10.972960051713835,2011,25,15303,10.2846,11.22139005929782,10.183349832740886,10.939109824172244,96.9859984,294763.4,4.02,3683800.0,1158.670044,1664200000.0
2274,2013-01-15,LGA,DTW,7.466666666669999,5.180549704240001,52.0,2012-11-24,10.590408816825693,2013,15,15720,10.8144,11.08030191144073,10.92668554075603,10.834783842972453,93.279999,248136.0,14.31,7384900.0,1472.339966,3135350000.0
2275,2011-10-06,PHL,DFW,10.15,7.0208336587,71.0,2011-07-27,10.201987103765553,2011,6,15253,10.9135,11.358502294210167,11.2101588870966,11.243521482329156,82.589996,386089.0,5.35,5228300.0,1164.969971,5098330000.0
2276,2013-01-05,BOS,SFO,16.0740740741,11.6682538603,113.0,2012-09-14,11.099965440200057,2013,5,15710,10.2142,9.963934488212162,10.3432774396269,10.834783842972453,93.12333133333334,195928.66666666663,14.766666666666667,9942400.0,1464.943319,3384516666.6666665
2277,2012-08-25,LAS,DEN,12.565217391300001,8.9839558353,88.0,2012-05-29,10.451325875925932,2012,25,15577,9.8027,9.963934488212162,11.083618439925203,11.094082010757203,95.923335,213102.0,11.086666666666664,5050566.666666667,1410.899983666667,2556693333.333333
2278,2012-03-24,ORD,DFW,11.916666666700001,9.04537675167,83.0,2012-01-01,11.919009854416485,2012,24,15423,10.1771,9.963934488212162,11.156500327928116,10.946436196374783,106.92333500000001,227604.66666666663,7.61,5343033.333333333,1403.57666,3507616666.6666665
2279,2012-05-23,SEA,ORD,11.833333333299999,7.6707613513999995,83.0,2012-03-01,10.503372503792876,2012,23,15483,11.6072,11.22214793333977,11.091591872232252,11.218334523700626,89.900002,275522.0,11.0,7233000.0,1318.859985,4108330000.0
2280,2012-11-01,ATL,DFW,11.913043478299999,9.9950580674,83.0,2012-08-10,11.554773544068748,2012,1,15645,11.1431,11.358502294210167,10.878688529782359,10.939109824172244,87.089996,197179.0,12.55,5001800.0,1427.589966,3929890000.0
2281,2012-01-28,DTW,ORD,10.0526315789,7.777986630449999,70.0,2011-11-19,10.731197057171306,2012,28,15367,10.4823,9.963934488212162,10.81796674591105,10.834783842972453,99.29999833333332,240913.66666666663,8.293333333333333,11140233.333333334,1315.2233073333334,3891256666.6666665
2282,2012-01-04,DFW,LAX,16.290322580599998,11.440260918900002,114.0,2011-09-12,11.548423678128142,2012,4,15343,10.4165,11.22214793333977,10.3432774396269,10.834783842972453,103.220001,271711.0,5.03,5268700.0,1277.300049,3592580000.0
2283,2011-12-22,EWR,MCO,16.34375,10.7811345833,114.0,2011-08-30,10.675846252417372,2011,22,15330,10.2638,11.358502294210167,10.464456661769288,10.604161937131613,99.529999,151560.0,5.7,5300600.0,1254.0,3492250000.0
2284,2011-11-13,SFO,ORD,13.153846153800002,8.651900636010001,92.0,2011-08-13,11.719064740843187,2011,13,15291,11.2646,10.812631154580547,11.170595240758693,10.939109824172244,98.42333199999999,328610.66666666674,4.99,5111566.666666667,1255.8033446666666,3269846666.6666665
2285,2012-03-15,SFO,LAS,12.2380952381,10.3725829083,86.0,2011-12-20,10.769626214381173,2012,15,15414,11.5831,11.358502294210167,11.11947253078815,10.946436196374783,105.110001,371039.0,7.58,13550500.0,1402.599976,4271650000.0
2286,2011-09-04,JFK,SFO,11.6923076923,7.85248613253,82.0,2011-06-14,12.18794616982222,2011,4,15221,10.8194,10.812631154580547,10.791054695489867,11.163943762320724,86.23499699999998,311725.0,5.13,5180050.0,1169.6049805,4752860000.0
2287,2012-12-07,DEN,SEA,10.7272727273,6.89500729087,75.0,2012-09-23,10.410517930757084,2012,7,15681,11.1879,11.22139005929782,11.077289722291233,10.604161937131613,85.93,244993.0,12.77,9250800.0,1418.069946,3125160000.0
2288,2012-12-15,LGA,ORD,8.529411764710002,6.26615559034,60.0,2012-10-16,12.764698391986366,2012,15,15689,10.6131,9.963934488212162,11.019252156189332,10.604161937131613,86.88666766666668,197918.66666666663,12.816666666666665,5459433.333333333,1419.173299,3291983333.333333
2289,2012-08-29,LGA,ATL,11.7692307692,7.966468187639999,82.0,2012-06-08,12.079662364900178,2012,29,15581,11.2022,11.22214793333977,10.791054695489867,11.094082010757203,95.489998,185887.0,10.45,5761100.0,1410.48999,2571220000.0
2290,2012-09-18,ATL,PHL,7.470588235289999,5.66918917327,52.0,2012-07-28,11.263704615178002,2012,18,15601,11.4615,11.08030191144073,11.334901909539196,11.163943762320724,95.290001,196211.0,10.31,6980600.0,1459.319946,3377390000.0
