,AirPort,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity,Mean Humidity,Min Humidity,Max Sea Level PressurehPa,Mean Sea Level PressurehPa,Min Sea Level PressurehPa,Max VisibilityKm,Mean VisibilityKm,Min VisibilitykM,Max Wind SpeedKm/h,Mean Wind SpeedKm/h,CloudCover,WindDirDegrees,DateOfDeparture,LoadFactorDomestic,PassengersDomestic,year,month,day,weekday,week,n_days,oil_stock_price,oil_stock_volume,AAL_stock_price,AAL_stock_volume,SP_stock_price,SP_stock_volume,latitude_deg,longitude_deg,state,pop2010
5186,PHX,27,22,16,-3,-9,-15,25,16,6,1015,1013,1009,16,16,16,26,11,3,264,2012-04-06,85.46,1576916,2012,4,6,4,14,15436,103.09749825,233658.25,7.7725,4754525.0,1394.10995475,3345050000.0,33.43429946899414,-112.01200103759766,AZ,1449300.0
5187,PHX,32,23,13,-6,-12,-22,24,13,2,1017,1014,1012,16,16,16,19,5,5,318,2012-04-07,85.46,1576916,2012,4,7,5,14,15437,102.8849985,224413.5,7.765000000000001,4561150.0,1390.1399535,3386360000.0,33.43429946899414,-112.01200103759766,AZ,1449300.0
5188,PHX,33,24,15,-4,-8,-12,22,14,5,1017,1014,1011,16,16,16,16,7,4,266,2012-04-08,85.46,1576916,2012,4,8,6,14,15438,102.67249874999999,215168.75,7.7575,4367775.0,1386.16995225,3427670000.0,33.43429946899414,-112.01200103759766,AZ,1449300.0
5189,PHX,34,27,18,0,-6,-11,28,17,5,1014,1011,1008,16,16,16,19,7,5,74,2012-04-09,85.46,1576916,2012,4,9,0,15,15439,102.459999,205924.0,7.75,4174400.0,1382.199951,3468980000.0,33.43429946899414,-112.01200103759766,AZ,1449300.0
5190,PHX,34,26,17,1,-4,-7,22,15,7,1012,1009,1005,16,16,16,37,13,4,134,2012-04-10,85.46,1576916,2012,4,10,1,15,15440,101.019997,312927.0,7.47,7584100.0,1358.589966,4631730000.0,33.43429946899414,-112.01200103759766,AZ,1449300.0
5191,PHX,25,22,19,8,3,1,44,33,21,1013,1011,1008,16,16,16,40,16,3,251,2012-04-11,85.46,1576916,2012,4,11,2,15,15441,102.699997,283008.0,7.62,5319100.0,1368.709961,3743040000.0,33.43429946899414,-112.01200103759766,AZ,1449300.0
5192,PHX,24,19,15,6,-2,-7,42,28,14,1018,1014,1012,16,16,16,29,13,4,262,2012-04-12,85.46,1576916,2012,4,12,3,15,15442,103.639999,271285.0,7.89,5342300.0,1387.569946,3618280000.0,33.43429946899414,-112.01200103759766,AZ,1449300.0
5193,PHX,27,21,14,5,-5,-13,35,21,7,1012,1008,1002,16,16,16,52,13,5,181,2012-04-13,85.46,1576916,2012,4,13,4,15,15443,102.83000200000001,227259.0,7.84,4650000.0,1370.26001,3631160000.0,33.43429946899414,-112.01200103759766,AZ,1449300.0
5194,PHX,18,14,10,8,-2,-5,46,33,20,1014,1010,1005,16,16,13,50,23,6,253,2012-04-14,85.46,1576916,2012,4,14,5,15,15444,102.86333466666667,246492.33333333334,7.9366666666666665,5438200.0,1370.0299886666667,3612366666.6666665,33.43429946899414,-112.01200103759766,AZ,1449300.0
5195,PHX,23,18,12,1,-1,-1,46,33,20,1019,1016,1015,16,16,16,23,7,2,237,2012-04-15,85.46,1576916,2012,4,15,6,15,15445,102.89666733333334,265725.6666666667,8.033333333333333,6226400.0,1369.7999673333334,3593573333.3333335,33.43429946899414,-112.01200103759766,AZ,1449300.0
5196,PHX,29,21,13,2,0,-3,43,28,13,1021,1017,1014,16,16,16,21,8,1,130,2012-04-16,85.46,1576916,2012,4,16,0,16,15446,102.93,284959.0,8.13,7014600.0,1369.569946,3574780000.0,33.43429946899414,-112.01200103759766,AZ,1449300.0
5197,PHX,33,25,17,2,-2,-7,34,21,8,1016,1013,1010,16,16,16,23,7,0,129,2012-04-17,85.46,1576916,2012,4,17,1,16,15447,104.199997,244523.0,8.18,4940500.0,1390.780029,3456200000.0,33.43429946899414,-112.01200103759766,AZ,1449300.0
5198,PHX,35,27,18,-1,-3,-8,26,16,6,1013,1010,1007,16,16,16,26,10,1,150,2012-04-18,85.46,1576916,2012,4,18,2,16,15448,102.66999799999999,195812.0,8.2,4646400.0,1385.140015,3463140000.0,33.43429946899414,-112.01200103759766,AZ,1449300.0
5199,PHX,35,27,19,0,-3,-6,26,17,7,1012,1009,1007,16,16,16,29,11,4,288,2012-04-19,85.46,1576916,2012,4,19,3,16,15449,102.269997,91398.0,9.51,31291800.0,1376.920044,4180020000.0,33.43429946899414,-112.01200103759766,AZ,1449300.0
5200,PHX,36,28,21,4,-1,-3,25,17,8,1013,1010,1008,16,16,16,21,9,1,181,2012-04-20,85.46,1576916,2012,4,20,4,16,15450,103.050003,225790.0,9.34,16056100.0,1378.530029,3833320000.0,33.43429946899414,-112.01200103759766,AZ,1449300.0
5201,PHX,39,31,22,3,0,-4,27,17,7,1011,1009,1006,16,16,16,19,7,0,123,2012-04-21,85.46,1576916,2012,4,21,5,16,15451,103.07000233333333,221594.0,9.236666666666666,13532166.666666666,1374.6666663333333,3773833333.3333335,33.43429946899414,-112.01200103759766,AZ,1449300.0
5202,PHX,41,32,23,2,-1,-10,25,15,4,1011,1008,1006,16,16,16,24,9,0,86,2012-04-22,85.46,1576916,2012,4,22,6,16,15452,103.09000166666667,217398.0,9.133333333333333,11008233.333333332,1370.8033036666668,3714346666.6666665,33.43429946899414,-112.01200103759766,AZ,1449300.0
5203,PHX,39,32,23,-1,-1,-3,19,13,7,1011,1009,1006,16,16,16,37,10,3,121,2012-04-23,85.46,1576916,2012,4,23,0,17,15453,103.110001,213202.0,9.03,8484300.0,1366.939941,3654860000.0,33.43429946899414,-112.01200103759766,AZ,1449300.0
5204,PHX,36,28,20,1,-2,-8,27,17,7,1013,1010,1007,16,16,16,24,9,2,269,2012-04-24,85.46,1576916,2012,4,24,1,17,15454,103.550003,196136.0,9.31,9734800.0,1371.969971,3617100000.0,33.43429946899414,-112.01200103759766,AZ,1449300.0
5205,PHX,33,28,23,1,-1,-3,23,17,10,1011,1009,1007,16,16,16,23,8,7,85,2012-04-25,85.46,1576916,2012,4,25,2,17,15455,104.120003,276652.0,9.6,14248900.0,1390.689941,3998430000.0,33.43429946899414,-112.01200103759766,AZ,1449300.0
5206,PHX,27,22,17,14,4,-2,53,35,16,1013,1010,1007,16,16,14,52,18,5,236,2012-04-26,85.46,1576916,2012,4,26,3,17,15456,104.550003,192832.0,9.8,10556800.0,1399.97998,4034700000.0,33.43429946899414,-112.01200103759766,AZ,1449300.0
5207,PHX,29,23,17,7,4,2,52,35,17,1014,1011,1008,16,16,16,21,8,0,236,2012-04-27,85.46,1576916,2012,4,27,4,17,15457,104.93,182104.0,10.31,12075900.0,1403.359985,3645830000.0,33.43429946899414,-112.01200103759766,AZ,1449300.0
5208,PHX,33,26,18,6,1,-7,44,26,8,1009,1006,1002,16,16,16,24,9,1,106,2012-04-28,85.46,1576916,2012,4,28,5,17,15458,104.91000100000001,191887.0,10.293333333333333,10788833.333333334,1401.5433346666666,3621890000.0,33.43429946899414,-112.01200103759766,AZ,1449300.0
5209,PHX,34,27,19,5,1,-4,37,23,9,1009,1007,1004,16,16,16,24,9,1,272,2012-04-29,85.46,1576916,2012,4,29,6,17,15459,104.890002,201670.0,10.276666666666667,9501766.666666666,1399.7266843333334,3597950000.0,33.43429946899414,-112.01200103759766,AZ,1449300.0
5210,PHX,35,28,21,6,4,1,35,24,13,1012,1009,1006,16,16,16,26,11,0,274,2012-04-30,85.46,1576916,2012,4,30,0,18,15460,104.870003,211453.0,10.26,8214700.0,1397.910034,3574010000.0,33.43429946899414,-112.01200103759766,AZ,1449300.0
5211,PHX,34,28,21,4,1,-1,33,22,11,1011,1007,1004,16,16,16,21,9,3,299,2012-05-01,85.79,1607267,2012,5,1,1,18,15461,106.160004,245921.0,10.16,7059400.0,1405.819946,3807950000.0,33.43429946899414,-112.01200103759766,AZ,1449300.0
5212,PHX,35,28,22,4,2,-2,27,19,10,1009,1007,1005,16,16,16,32,13,4,193,2012-05-02,85.79,1607267,2012,5,2,2,18,15462,105.220001,256649.0,10.26,4192500.0,1402.310059,3803860000.0,33.43429946899414,-112.01200103759766,AZ,1449300.0
5213,PHX,36,28,20,5,1,-2,31,20,9,1012,1010,1008,16,16,16,26,10,2,179,2012-05-03,85.79,1607267,2012,5,3,3,18,15463,102.540001,316883.0,10.71,11508500.0,1391.569946,4004910000.0,33.43429946899414,-112.01200103759766,AZ,1449300.0
5214,PHX,36,28,20,3,-1,-6,31,20,8,1013,1010,1009,16,16,16,29,9,1,113,2012-05-04,85.79,1607267,2012,5,4,4,18,15464,98.489998,443060.0,10.7,8816800.0,1369.099976,3975140000.0,33.43429946899414,-112.01200103759766,AZ,1449300.0
5215,PHX,34,27,20,2,-2,-9,27,18,8,1011,1009,1007,16,16,16,29,11,4,346,2012-05-05,85.79,1607267,2012,5,5,5,18,15465,98.306666,395531.3333333333,10.833333333333332,7944533.333333333,1369.2599693333334,3836556666.6666665,33.43429946899414,-112.01200103759766,AZ,1449300.0
5216,PHX,33,27,19,1,-4,-8,25,16,7,1010,1008,1006,16,16,16,27,10,3,8,2012-05-06,85.79,1607267,2012,5,6,6,18,15466,98.123334,348002.6666666667,10.966666666666667,7072266.666666667,1369.4199626666666,3697973333.3333335,33.43429946899414,-112.01200103759766,AZ,1449300.0
5217,PHX,33,27,20,-4,-9,-19,19,11,3,1011,1008,1005,16,16,16,40,15,2,214,2012-05-07,85.79,1607267,2012,5,7,0,19,15467,97.940002,300474.0,11.1,6200000.0,1369.579956,3559390000.0,33.43429946899414,-112.01200103759766,AZ,1449300.0
5218,PHX,33,26,19,0,-11,-18,18,11,3,1011,1007,1005,16,16,8,34,12,5,359,2012-05-08,85.79,1607267,2012,5,8,1,19,15468,97.010002,333767.0,11.02,7000900.0,1363.719971,4261670000.0,33.43429946899414,-112.01200103759766,AZ,1449300.0
5219,PHX,35,28,20,13,6,-1,53,34,15,1013,1009,1005,16,14,1,71,17,5,105,2012-05-09,85.79,1607267,2012,5,9,2,19,15469,96.809998,332865.0,10.79,6549600.0,1354.579956,4288540000.0,33.43429946899414,-112.01200103759766,AZ,1449300.0
5220,PHX,34,26,17,12,7,1,67,41,14,1011,1007,1003,16,16,16,29,10,1,201,2012-05-10,85.79,1607267,2012,5,10,3,19,15470,97.08000200000001,282314.0,10.93,5759600.0,1357.98999,3727990000.0,33.43429946899414,-112.01200103759766,AZ,1449300.0
5221,PHX,37,29,22,9,-1,-9,44,25,5,1009,1007,1005,16,16,16,34,11,0,200,2012-05-11,85.79,1607267,2012,5,11,4,19,15471,96.129997,260539.0,11.32,8392100.0,1353.390015,3869070000.0,33.43429946899414,-112.01200103759766,AZ,1449300.0
5222,PHX,37,29,21,1,-6,-13,26,15,4,1014,1011,1009,16,16,16,19,8,1,90,2012-05-12,85.79,1607267,2012,5,12,5,19,15472,95.67999766666667,257690.66666666666,11.293333333333333,8118566.666666667,1348.3766686666665,3808753333.3333335,33.43429946899414,-112.01200103759766,AZ,1449300.0
5223,PHX,39,31,22,0,-4,-7,20,13,5,1012,1010,1006,16,16,16,29,12,2,196,2012-05-13,85.79,1607267,2012,5,13,6,19,15473,95.22999833333334,254842.33333333334,11.266666666666667,7845033.333333333,1343.3633223333334,3748436666.6666665,33.43429946899414,-112.01200103759766,AZ,1449300.0
5224,PHX,39,31,23,1,-6,-11,15,10,4,1012,1009,1006,16,16,16,26,7,3,95,2012-05-14,85.79,1607267,2012,5,14,0,20,15474,94.779999,251994.0,11.24,7571500.0,1338.349976,3688120000.0,33.43429946899414,-112.01200103759766,AZ,1449300.0
5225,PHX,41,33,26,4,-2,-7,19,12,5,1009,1006,1003,16,16,16,37,16,1,117,2012-05-15,85.79,1607267,2012,5,15,1,20,15475,93.980003,284712.0,11.13,7714900.0,1330.660034,4114040000.0,33.43429946899414,-112.01200103759766,AZ,1449300.0
5226,PHX,41,33,26,1,-4,-12,17,10,3,1008,1006,1004,16,16,16,32,14,0,182,2012-05-16,85.79,1607267,2012,5,16,2,20,15476,92.809998,308371.0,11.13,7514900.0,1324.800049,4280420000.0,33.43429946899414,-112.01200103759766,AZ,1449300.0
5227,PHX,41,32,24,-1,-4,-7,19,12,5,1008,1005,1001,16,16,16,29,13,0,179,2012-05-17,85.79,1607267,2012,5,17,3,20,15477,92.559998,280073.0,10.19,15646000.0,1304.859985,4664280000.0,33.43429946899414,-112.01200103759766,AZ,1449300.0
5228,PHX,36,31,24,3,-3,-11,21,13,5,1004,1003,1001,16,16,16,42,17,1,256,2012-05-18,85.79,1607267,2012,5,18,4,20,15478,91.480003,211749.0,10.06,10813400.0,1295.219971,4512470000.0,33.43429946899414,-112.01200103759766,AZ,1449300.0
5229,PHX,37,29,21,2,-3,-7,23,15,6,1010,1007,1005,16,16,16,23,7,2,179,2012-05-19,85.79,1607267,2012,5,19,5,20,15479,91.84333533333333,176912.33333333334,10.276666666666667,9972300.0,1302.1433106666666,4270563333.3333335,33.43429946899414,-112.01200103759766,AZ,1449300.0
5230,PHX,40,32,23,0,-3,-7,19,12,5,1010,1008,1006,16,16,16,21,7,1,159,2012-05-20,85.79,1607267,2012,5,20,6,20,15480,92.20666766666666,142075.6666666667,10.493333333333334,9131200.0,1309.0666503333334,4028656666.6666665,33.43429946899414,-112.01200103759766,AZ,1449300.0
5231,PHX,42,33,24,0,-5,-12,19,11,3,1010,1008,1005,16,16,16,26,8,0,178,2012-05-21,85.79,1607267,2012,5,21,0,21,15481,92.57,107239.0,10.71,8290100.0,1315.98999,3786750000.0,33.43429946899414,-112.01200103759766,AZ,1449300.0
5232,PHX,42,33,24,2,-5,-11,17,10,3,1008,1005,1002,16,16,16,35,13,1,151,2012-05-22,85.79,1607267,2012,5,22,1,21,15482,91.660004,226226.0,10.62,6227400.0,1316.630005,4123680000.0,33.43429946899414,-112.01200103759766,AZ,1449300.0
5233,PHX,39,32,23,2,-2,-8,14,10,5,1003,1000,997,16,16,16,37,15,1,214,2012-05-23,85.79,1607267,2012,5,23,2,21,15483,89.900002,275522.0,11.0,7233000.0,1318.859985,4108330000.0,33.43429946899414,-112.01200103759766,AZ,1449300.0
5234,PHX,37,31,24,8,4,2,27,21,14,1002,999,996,16,16,16,35,12,0,185,2012-05-24,85.79,1607267,2012,5,24,3,21,15484,90.660004,231521.0,12.16,17085400.0,1320.680054,3937670000.0,33.43429946899414,-112.01200103759766,AZ,1449300.0
5235,PHX,35,29,23,8,4,-2,38,25,12,1003,1001,1000,16,16,16,45,20,0,202,2012-05-25,85.79,1607267,2012,5,25,4,21,15485,90.860001,153921.0,12.3,8341300.0,1317.819946,2872660000.0,33.43429946899414,-112.01200103759766,AZ,1449300.0
5236,PHX,28,23,19,9,-3,-12,52,30,7,1012,1009,1003,16,16,16,34,17,0,256,2012-05-26,85.79,1607267,2012,5,26,5,21,15486,90.83500125,181081.25,12.38,8042875.0,1321.4699705,3014905000.0,33.43429946899414,-112.01200103759766,AZ,1449300.0
5237,PHX,31,24,17,-3,-6,-11,25,16,7,1013,1011,1010,16,16,16,21,7,0,292,2012-05-27,85.79,1607267,2012,5,27,6,21,15487,90.8100015,208241.5,12.46,7744450.0,1325.119995,3157150000.0,33.43429946899414,-112.01200103759766,AZ,1449300.0
5238,PHX,34,27,19,-2,-7,-12,20,13,5,1013,1010,1008,16,16,16,19,7,0,102,2012-05-28,85.79,1607267,2012,5,28,0,22,15488,90.78500174999999,235401.75,12.54,7446025.0,1328.7700195,3299395000.0,33.43429946899414,-112.01200103759766,AZ,1449300.0
5239,PHX,38,29,21,-3,-6,-9,18,12,5,1013,1009,1008,16,16,16,24,7,0,115,2012-05-29,85.79,1607267,2012,5,29,1,22,15489,90.760002,262562.0,12.62,7147600.0,1332.420044,3441640000.0,33.43429946899414,-112.01200103759766,AZ,1449300.0
5240,PHX,38,30,22,1,-4,-12,24,14,4,1011,1008,1006,16,16,16,26,10,0,247,2012-05-30,85.79,1607267,2012,5,30,2,22,15490,87.82,297197.0,12.69,8895400.0,1313.319946,3534290000.0,33.43429946899414,-112.01200103759766,AZ,1449300.0
5241,PHX,43,33,23,2,-3,-7,23,14,4,1007,1004,1001,16,16,16,32,8,0,248,2012-05-31,85.79,1607267,2012,5,31,3,22,15491,86.529999,345433.0,13.22,9914700.0,1310.329956,4557620000.0,33.43429946899414,-112.01200103759766,AZ,1449300.0
5242,PHX,44,35,26,3,-3,-9,20,12,4,1006,1003,1001,16,16,16,37,11,0,200,2012-06-01,88.28,1616662,2012,6,1,4,22,15492,83.230003,407579.0,12.64,11998500.0,1278.040039,4669350000.0,33.43429946899414,-112.01200103759766,AZ,1449300.0
5243,PHX,42,34,26,2,-2,-5,21,14,6,1009,1005,1003,16,16,16,35,14,3,265,2012-06-02,88.28,1616662,2012,6,2,5,22,15493,83.480003,374978.3333333333,12.153333333333334,12533600.0,1278.0867106666667,4450220000.0,33.43429946899414,-112.01200103759766,AZ,1449300.0
5244,PHX,39,32,24,3,-1,-5,23,15,7,1011,1007,1005,16,16,16,27,13,2,152,2012-06-03,88.28,1616662,2012,6,3,6,22,15494,83.730003,342377.6666666667,11.666666666666666,13068700.0,1278.1333823333332,4231090000.0,33.43429946899414,-112.01200103759766,AZ,1449300.0
5245,PHX,39,32,24,4,1,-1,21,15,9,1010,1007,1004,16,16,16,26,11,0,179,2012-06-04,88.28,1616662,2012,6,4,0,23,15495,83.980003,309777.0,11.18,13603800.0,1278.180054,4011960000.0,33.43429946899414,-112.01200103759766,AZ,1449300.0
5246,PHX,38,32,25,7,1,-11,27,17,6,1008,1005,1003,16,16,16,35,14,0,272,2012-06-05,88.28,1616662,2012,6,5,1,23,15496,84.290001,246358.0,11.62,5680300.0,1285.5,3403230000.0,33.43429946899414,-112.01200103759766,AZ,1449300.0
5247,PHX,38,31,23,1,-3,-11,22,14,6,1006,1004,1002,16,16,16,26,9,0,237,2012-06-06,88.28,1616662,2012,6,6,2,23,15497,85.019997,313102.0,11.78,5216300.0,1315.130005,4268360000.0,33.43429946899414,-112.01200103759766,AZ,1449300.0
5248,PHX,39,32,24,3,-1,-4,23,15,7,1008,1006,1004,16,16,16,24,13,0,203,2012-06-07,88.28,1616662,2012,6,7,3,23,15498,84.82,339002.0,11.28,8513300.0,1314.98999,4258140000.0,33.43429946899414,-112.01200103759766,AZ,1449300.0
5249,PHX,40,33,25,3,-2,-8,24,15,6,1009,1005,1002,16,16,16,27,11,0,245,2012-06-08,88.28,1616662,2012,6,8,4,23,15499,84.099998,304641.0,12.15,9863800.0,1325.660034,3497190000.0,33.43429946899414,-112.01200103759766,AZ,1449300.0
5250,PHX,39,32,24,1,-2,-4,21,14,7,1006,1003,1000,16,16,16,32,14,0,178,2012-06-09,88.28,1616662,2012,6,9,5,23,15500,83.633331,317497.6666666667,11.886666666666667,9145366.666666666,1320.083374,3510636666.6666665,33.43429946899414,-112.01200103759766,AZ,1449300.0
5251,PHX,39,32,24,3,-1,-2,17,13,8,1007,1005,1003,16,16,16,21,8,0,98,2012-06-10,88.28,1616662,2012,6,10,6,23,15501,83.166664,330354.3333333333,11.623333333333333,8426933.333333334,1314.5067139999999,3524083333.3333335,33.43429946899414,-112.01200103759766,AZ,1449300.0
5252,PHX,40,33,26,6,1,-5,26,13,6,1011,1008,1006,16,16,16,24,12,1,246,2012-06-11,88.28,1616662,2012,6,11,0,24,15502,82.699997,343211.0,11.36,7708500.0,1308.930054,3537530000.0,33.43429946899414,-112.01200103759766,AZ,1449300.0
5253,PHX,42,34,26,4,-1,-3,23,15,6,1010,1007,1004,16,16,16,26,10,1,276,2012-06-12,88.28,1616662,2012,6,12,1,24,15503,83.32,320803.0,11.43,7488200.0,1324.180054,3442920000.0,33.43429946899414,-112.01200103759766,AZ,1449300.0
5254,PHX,42,33,25,2,-2,-6,21,13,5,1006,1004,1001,16,16,16,26,11,1,201,2012-06-13,88.28,1616662,2012,6,13,2,24,15504,82.620003,327544.0,11.97,12150700.0,1314.880005,3506510000.0,33.43429946899414,-112.01200103759766,AZ,1449300.0
5255,PHX,42,34,26,6,-1,-6,18,12,5,1008,1004,1001,16,16,16,37,15,0,170,2012-06-14,88.28,1616662,2012,6,14,3,24,15505,83.910004,278944.0,12.48,8775200.0,1329.099976,3687720000.0,33.43429946899414,-112.01200103759766,AZ,1449300.0
5256,PHX,39,33,26,5,1,-1,22,15,8,1009,1005,1002,16,16,16,37,13,0,201,2012-06-15,88.28,1616662,2012,6,15,4,24,15506,84.029999,216554.0,12.03,7497600.0,1342.839966,4401570000.0,33.43429946899414,-112.01200103759766,AZ,1449300.0
5257,PHX,41,33,26,8,4,-1,21,15,9,1011,1007,1005,16,14,1,45,9,3,187,2012-06-16,88.28,1616662,2012,6,16,5,24,15507,83.77666500000001,216687.66666666666,12.186666666666666,7593366.666666667,1343.4866536666666,4020856666.6666665,33.43429946899414,-112.01200103759766,AZ,1449300.0
5258,PHX,43,36,28,12,7,2,37,23,9,1010,1007,1003,16,16,16,27,9,1,232,2012-06-17,88.28,1616662,2012,6,17,6,24,15508,83.523331,216821.33333333334,12.343333333333334,7689133.333333333,1344.1333413333334,3640143333.3333335,33.43429946899414,-112.01200103759766,AZ,1449300.0
5259,PHX,44,38,31,8,2,-3,24,15,5,1006,1003,1000,16,16,16,42,17,0,257,2012-06-18,88.28,1616662,2012,6,18,0,25,15509,83.269997,216955.0,12.5,7784900.0,1344.780029,3259430000.0,33.43429946899414,-112.01200103759766,AZ,1449300.0
5260,PHX,42,35,27,2,-6,-14,20,11,2,1005,1002,999,16,16,16,37,12,0,258,2012-06-19,88.28,1616662,2012,6,19,1,25,15510,84.029999,109008.0,12.7,11647400.0,1357.97998,3815350000.0,33.43429946899414,-112.01200103759766,AZ,1449300.0
5261,PHX,43,34,26,-2,-6,-9,14,9,4,1005,1003,1001,16,16,16,24,12,0,283,2012-06-20,88.28,1616662,2012,6,20,2,25,15511,81.800003,413790.0,13.03,8589200.0,1355.689941,3695700000.0,33.43429946899414,-112.01200103759766,AZ,1449300.0
5262,PHX,43,35,27,7,2,-1,25,16,7,1009,1005,1003,16,16,16,24,10,0,314,2012-06-21,88.28,1616662,2012,6,21,3,25,15512,78.199997,376969.0,13.47,13129800.0,1325.51001,4094470000.0,33.43429946899414,-112.01200103759766,AZ,1449300.0
5263,PHX,42,36,29,6,3,-5,23,14,5,1007,1004,1001,16,16,16,29,10,0,292,2012-06-22,88.28,1616662,2012,6,22,4,25,15513,79.760002,293224.0,13.17,14666900.0,1335.02002,5271490000.0,33.43429946899414,-112.01200103759766,AZ,1449300.0
5264,PHX,42,34,27,10,3,-1,23,15,7,1007,1003,1001,16,16,16,34,11,2,254,2012-06-23,88.28,1616662,2012,6,23,5,25,15514,79.57666766666667,278484.0,12.996666666666666,11738600.0,1327.9200036666666,4681600000.0,33.43429946899414,-112.01200103759766,AZ,1449300.0
5265,PHX,41,36,31,13,9,6,24,19,14,1011,1007,1005,16,16,16,32,14,3,281,2012-06-24,88.28,1616662,2012,6,24,6,25,15515,79.39333333333333,263744.0,12.823333333333334,8810300.0,1320.8199873333333,4091710000.0,33.43429946899414,-112.01200103759766,AZ,1449300.0
5266,PHX,42,37,32,11,8,3,26,20,14,1013,1008,1005,16,16,16,24,12,2,287,2012-06-25,88.28,1616662,2012,6,25,0,26,15516,79.209999,249004.0,12.65,5882000.0,1313.719971,3501820000.0,33.43429946899414,-112.01200103759766,AZ,1449300.0
5267,PHX,43,38,32,13,10,7,26,20,14,1007,1004,1001,16,15,8,42,10,3,255,2012-06-26,88.28,1616662,2012,6,26,1,26,15517,79.360001,253304.0,12.88,8187700.0,1319.98999,3412940000.0,33.43429946899414,-112.01200103759766,AZ,1449300.0
5268,PHX,43,38,32,17,14,10,36,25,14,1010,1006,1003,16,12,2,48,12,3,129,2012-06-27,88.28,1616662,2012,6,27,2,26,15518,80.209999,253006.0,13.31,7264900.0,1331.849976,3286910000.0,33.43429946899414,-112.01200103759766,AZ,1449300.0
5269,PHX,43,38,32,16,13,9,38,26,14,1012,1009,1007,16,16,13,32,11,2,254,2012-06-28,88.28,1616662,2012,6,28,3,26,15519,77.690002,310148.0,13.4,9192300.0,1329.040039,3969370000.0,33.43429946899414,-112.01200103759766,AZ,1449300.0
5270,PHX,43,38,32,14,11,7,32,22,11,1011,1008,1005,16,16,16,32,13,1,271,2012-06-29,88.28,1616662,2012,6,29,4,26,15520,84.959999,439010.0,13.33,9455200.0,1362.160034,4590480000.0,33.43429946899414,-112.01200103759766,AZ,1449300.0
5271,PHX,43,37,32,12,7,1,26,17,8,1010,1006,1002,16,16,16,40,14,2,279,2012-06-30,88.28,1616662,2012,6,30,5,26,15521,84.55666599999999,392374.6666666667,13.403333333333334,9870900.0,1363.2766926666666,4160870000.0,33.43429946899414,-112.01200103759766,AZ,1449300.0
5272,PHX,43,36,29,7,1,-3,23,15,6,1006,1004,1001,16,16,16,26,11,4,262,2012-07-01,86.1,1629424,2012,7,1,6,26,15522,84.153333,345739.3333333333,13.476666666666667,10286600.0,1364.3933513333334,3731260000.0,33.43429946899414,-112.01200103759766,AZ,1449300.0
5273,PHX,41,36,31,13,8,1,26,19,12,1007,1005,1003,16,16,16,29,14,4,279,2012-07-02,86.1,1629424,2012,7,2,0,27,15523,83.75,299104.0,13.55,10702300.0,1365.51001,3301650000.0,33.43429946899414,-112.01200103759766,AZ,1449300.0
5274,PHX,38,34,30,16,14,12,37,30,22,1009,1007,1005,16,16,16,35,19,4,284,2012-07-03,86.1,1629424,2012,7,3,1,27,15524,84.906667,322274.6666666667,13.21,8305000.0,1374.02002,2116390000.0,33.43429946899414,-112.01200103759766,AZ,1449300.0
5275,PHX,33,28,23,21,19,15,82,58,34,1012,1010,1007,16,16,13,27,12,7,190,2012-07-04,86.1,1629424,2012,7,4,2,27,15525,86.063334,345445.3333333333,13.34,8439400.0,1370.799988,2578955000.0,33.43429946899414,-112.01200103759766,AZ,1449300.0
5276,PHX,37,31,25,21,17,13,76,51,25,1013,1010,1007,16,16,16,26,9,3,248,2012-07-05,86.1,1629424,2012,7,5,3,27,15526,87.220001,368616.0,13.47,8573800.0,1367.579956,3041520000.0,33.43429946899414,-112.01200103759766,AZ,1449300.0
5277,PHX,40,35,29,16,7,0,36,23,9,1012,1009,1007,16,16,16,34,15,3,278,2012-07-06,86.1,1629424,2012,7,6,4,27,15527,84.449997,296204.0,13.87,11326900.0,1354.680054,2745140000.0,33.43429946899414,-112.01200103759766,AZ,1449300.0
5278,PHX,43,37,30,4,2,0,18,13,7,1010,1008,1006,16,16,16,34,13,4,262,2012-07-07,86.1,1629424,2012,7,7,5,27,15528,84.96333066666666,283103.0,13.743333333333332,10195866.666666666,1353.9400229999999,2798380000.0,33.43429946899414,-112.01200103759766,AZ,1449300.0
5279,PHX,43,37,31,15,9,0,36,23,9,1011,1009,1006,16,16,16,29,12,4,166,2012-07-08,86.1,1629424,2012,7,8,6,27,15529,85.47666433333333,270002.0,13.616666666666667,9064833.333333334,1353.199992,2851620000.0,33.43429946899414,-112.01200103759766,AZ,1449300.0
5280,PHX,45,39,33,14,9,2,31,20,8,1010,1007,1004,16,16,16,27,11,4,232,2012-07-09,86.1,1629424,2012,7,9,0,28,15530,85.989998,256901.0,13.49,7933800.0,1352.459961,2904860000.0,33.43429946899414,-112.01200103759766,AZ,1449300.0
